Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredAngle
0.470642,130,131,0.0009757049790809514,0.0017730155269959776,134,128,130
0.471686,130,131,0.0009126152680015972,0.0017745071240672608,135,128,130
0.472729,130,131,0.0008370303529825961,0.0017759595018765997,136,128,130
0.473773,130,131,0.0007529545450343458,0.001777364367575073,137,128,130
0.474816,130,131,0.0006673922347074844,0.0017787040025543357,137,128,130
0.47586,130,131,0.0005843478901339834,0.0017799589707843183,136,128,130
0.476903,130,131,0.0005118260550800387,0.00178110200688923,135,128,130
0.477947,130,131,0.00045383134702405584,0.0017820988299532417,133,128,130
0.47899,130,131,0.00041736845523666075,0.0017829099903129107,131,128,130
0.480034,130,131,0.00040644213888229024,0.00178349366616225,128,128,130
0.481078,130,131,0.0004220572251282703,0.0017838076068057759,125,128,130
0.482121,130,131,0.0004662186072835233,0.0017838143758808244,122,128,130
0.483165,130,131,0.0005399312429538071,0.001783489770947145,119,128,130
0.484208,130,131,0.0006402001522069876,0.0017828219448653326,117,128,130
0.485252,130,131,0.0007660304157772295,0.0017818255638220404,114,128,130
0.486295,130,131,0.0009124271732804984,0.001780535596746562,112,128,130
0.487339,130,131,0.0010763956214520707,0.0017790151108815731,111,128,130
0.488382,130,131,0.001253941012419977,0.0017773536643495816,110,128,130
0.489426,130,131,0.001440068651983395,0.0017756578690650785,109,128,130
0.49047,130,131,0.001630783897945686,0.001774042063885763,108,128,130
0.491513,130,131,0.0018230921584616842,0.0017726265676886307,108,128,130
0.492557,130,131,0.0020109988904147454,0.001771522305533738,109,128,130
0.4936,130,131,0.002191509597820851,0.0017708110719065692,109,128,130
0.494644,130,131,0.0023626298302732384,0.001770543269522312,110,128,130
0.495687,130,131,0.0025193651814071614,0.0017707303241184674,112,128,130
0.496731,130,131,0.002660721287410044,0.001771331955737956,113,128,130
0.497774,130,131,0.002784703825549923,0.001772262863514402,115,128,130
0.498818,130,131,0.002888318512757307,0.0017733935712137294,117,128,130
0.499861,130,131,0.002971571104225769,0.0017745522304915863,119,128,130
0.500905,130,131,0.003034467392061157,0.0017755466248779725,121,128,130
0.501949,130,131,0.003077013203964232,0.0017761618715440455,123,128,130
0.502992,130,131,0.003099214401950231,0.0017761886785195385,125,128,130
0.504036,130,131,0.0031020768811062718,0.001775434819905037,126,128,130
0.505079,130,131,0.0030866065683850547,0.0017737263077052944,128,128,130
